Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Ticker
9/24/2021,226.4,9/24/2021,14.98,9/24/2021,216.94,9/24/2021,50.05,9/24/2021,126.48,9/24/2021,42.31,9/24/2021,132.46,12/22/2021,12.67,9/24/2021,94.14,9/24/2021,60.07,9/24/2021,23.96,10/7/2021,54.85,9/24/2021,55.32,
9/27/2021,222.25,9/27/2021,15.46,9/27/2021,217.07,9/27/2021,51.35,9/27/2021,126.65,9/27/2021,43.46,9/27/2021,130.45,12/23/2021,13.5,9/27/2021,95.44,9/27/2021,62.25,9/27/2021,23.86,10/8/2021,54.07,9/27/2021,53.63,
9/28/2021,216.45,9/28/2021,15.04,9/28/2021,212.52,9/28/2021,50.75,9/28/2021,124.83,9/28/2021,43.04,9/28/2021,123.65,12/27/2021,13.08,9/28/2021,93.9,9/28/2021,60.93,9/28/2021,23.08,10/11/2021,57.36,9/28/2021,52.89,
9/29/2021,218.97,9/29/2021,15.2,9/29/2021,212.84,9/29/2021,51.47,9/29/2021,122.72,9/29/2021,42.86,9/29/2021,126.07,12/28/2021,12.85,9/29/2021,93.24,9/29/2021,59.7,9/29/2021,22.75,10/12/2021,57.94,9/29/2021,53.75,
9/30/2021,218.97,9/30/2021,15.05,9/30/2021,207.21,9/30/2021,50.12,9/30/2021,123.23,9/30/2021,42.08,9/30/2021,125.9,12/29/2021,12.18,9/30/2021,91.56,9/30/2021,59.39,9/30/2021,23.11,10/13/2021,60.1,9/30/2021,53.72,
10/1/2021,218.89,10/1/2021,15.45,10/1/2021,209.65,10/1/2021,51.69,10/1/2021,125.32,10/1/2021,43.5,10/1/2021,124.86,12/30/2021,11.64,10/1/2021,92.25,10/1/2021,60.87,10/1/2021,23.71,10/14/2021,62.49,10/1/2021,54.02,
10/4/2021,215.21,10/4/2021,15.1,10/4/2021,207.94,10/4/2021,51.21,10/4/2021,122.03,10/4/2021,42.55,10/4/2021,120.15,12/31/2021,11.44,10/4/2021,90.88,10/4/2021,62.18,10/4/2021,22.81,10/15/2021,60.9,10/4/2021,52.8,
10/5/2021,222.39,10/5/2021,15.17,10/5/2021,210.97,10/5/2021,51.38,10/5/2021,123.43,10/5/2021,43.46,10/5/2021,121.17,1/3/2022,11.5,10/5/2021,92.77,10/5/2021,62.72,10/5/2021,23.51,10/18/2021,62.04,10/5/2021,54.01,
10/6/2021,222.37,10/6/2021,15.11,10/6/2021,210.31,10/6/2021,50.96,10/6/2021,121.51,10/6/2021,42,10/6/2021,120.36,1/4/2022,11.31,10/6/2021,89.59,10/6/2021,60.54,10/6/2021,23.2,10/19/2021,62.38,10/6/2021,51.77,
10/7/2021,222.3,10/7/2021,15.31,10/7/2021,213.33,10/7/2021,52.34,10/7/2021,122.27,10/7/2021,42.49,10/7/2021,121.75,1/5/2022,10.6,10/7/2021,89.87,10/7/2021,62.29,10/7/2021,23.88,10/20/2021,60.74,10/7/2021,51.62,
10/8/2021,215.06,10/8/2021,15.14,10/8/2021,206.77,10/8/2021,51.77,10/8/2021,120.95,10/8/2021,42.78,10/8/2021,121.18,1/6/2022,10.03,10/8/2021,89.07,10/8/2021,61.95,10/8/2021,23.09,10/21/2021,58.79,10/8/2021,51.58,
10/11/2021,214.16,10/11/2021,15.15,10/11/2021,206.01,10/11/2021,51.78,10/11/2021,120.82,10/11/2021,42.46,10/11/2021,122.55,1/7/2022,9.55,10/11/2021,88.25,10/11/2021,62.33,10/11/2021,24.02,10/22/2021,55.71,10/11/2021,52.87,
10/12/2021,216.87,10/12/2021,15.21,10/12/2021,205.68,10/12/2021,51.8,10/12/2021,119.55,10/12/2021,41.95,10/12/2021,121.67,1/10/2022,9.15,10/12/2021,87.81,10/12/2021,62.64,10/12/2021,25.43,10/25/2021,62.5,10/12/2021,53.54,
10/13/2021,223.66,10/13/2021,15.38,10/13/2021,205.42,10/13/2021,51.5,10/13/2021,120.74,10/13/2021,42.24,10/13/2021,121.11,1/11/2022,9.27,10/13/2021,88.4,10/13/2021,62,10/13/2021,26.32,10/26/2021,63.95,10/13/2021,53.31,
10/14/2021,231.33,10/14/2021,15.68,10/14/2021,207.73,10/14/2021,52.83,10/14/2021,124.65,10/14/2021,43.37,10/14/2021,127.9,1/12/2022,9.04,10/14/2021,91.53,10/14/2021,61.23,10/14/2021,26.41,10/27/2021,62.61,10/14/2021,54.25,
10/15/2021,228.77,10/15/2021,15.82,10/15/2021,209.75,10/15/2021,53.11,10/15/2021,126.65,10/15/2021,43.51,10/15/2021,129.98,1/13/2022,8.6,10/15/2021,92.45,10/15/2021,61.32,10/15/2021,26.5,10/28/2021,65.49,10/15/2021,54.23,
10/18/2021,236.91,10/18/2021,15.78,10/18/2021,209.52,10/18/2021,53.3,10/18/2021,128.12,10/18/2021,43.28,10/18/2021,129.66,1/14/2022,8,10/18/2021,92.05,10/18/2021,60.18,10/18/2021,26.76,10/29/2021,62.34,10/18/2021,55.22,
10/19/2021,235.95,10/19/2021,15.7,10/19/2021,211.28,10/19/2021,53.27,10/19/2021,129.3,10/19/2021,43.63,10/19/2021,129.25,1/18/2022,7.65,10/19/2021,92.18,10/19/2021,58.62,10/19/2021,25.68,11/1/2021,64.99,10/19/2021,54.69,
10/20/2021,235.17,10/20/2021,15.7,10/20/2021,214.67,10/20/2021,53.83,10/20/2021,129.7,10/20/2021,44.13,10/20/2021,130.83,1/19/2022,7.28,10/20/2021,92.93,10/20/2021,58.56,10/20/2021,26.04,11/2/2021,64.35,10/20/2021,54.78,
10/21/2021,234.16,10/21/2021,15.71,10/21/2021,216.37,10/21/2021,53.79,10/21/2021,130.09,10/21/2021,42.71,10/21/2021,133.87,1/20/2022,6.91,10/21/2021,93.64,10/21/2021,57.24,10/21/2021,25.68,11/3/2021,64.6,10/21/2021,53.42,
10/22/2021,231.51,10/22/2021,15.75,10/22/2021,217.5,10/22/2021,53.69,10/22/2021,127.98,10/22/2021,42.75,10/22/2021,137.28,1/21/2022,6.62,10/22/2021,92.97,10/22/2021,57.87,10/22/2021,25.21,11/4/2021,66.39,10/22/2021,52.41,
10/25/2021,239.44,10/25/2021,15.9,10/25/2021,218.02,10/25/2021,54.42,10/25/2021,128.46,10/25/2021,42.52,10/25/2021,136.13,1/24/2022,6.02,10/25/2021,93.24,10/25/2021,56.99,10/25/2021,25.8,11/5/2021,63.95,10/25/2021,52.64,
10/26/2021,236.16,10/26/2021,15.82,10/26/2021,211.9,10/26/2021,54.26,10/26/2021,126.34,10/26/2021,42.71,10/26/2021,132.85,1/25/2022,5.88,10/26/2021,92.7,10/26/2021,56.9,10/26/2021,25.81,11/8/2021,64.68,10/26/2021,56.18,
10/27/2021,231.75,10/27/2021,15.4,10/27/2021,208.18,10/27/2021,52.36,10/27/2021,121.76,10/27/2021,42.11,10/27/2021,135.03,1/26/2022,5.51,10/27/2021,91.59,10/27/2021,55.68,10/27/2021,24.92,11/9/2021,63.94,10/27/2021,53.78,
10/28/2021,246.21,10/28/2021,15.48,10/28/2021,215.29,10/28/2021,53.5,10/28/2021,124.09,10/28/2021,43.04,10/28/2021,138.71,1/27/2022,5.01,10/28/2021,92.82,10/28/2021,56.32,10/28/2021,26.98,11/10/2021,58.34,10/28/2021,53.95,
10/29/2021,250.47,10/29/2021,15.58,10/29/2021,217.72,10/29/2021,53.35,10/29/2021,128.37,10/29/2021,43.15,10/29/2021,140.78,1/28/2022,5.06,10/29/2021,91.01,10/29/2021,56.74,10/29/2021,28.22,11/11/2021,62.97,10/29/2021,54.89,
11/1/2021,255.87,11/1/2021,15.65,11/1/2021,219.24,11/1/2021,54.53,11/1/2021,134.22,11/1/2021,43.01,11/1/2021,142.91,1/31/2022,5.45,11/1/2021,93.47,11/1/2021,58.98,11/1/2021,29.13,11/12/2021,64.25,11/1/2021,56.88,
11/2/2021,260.02,11/2/2021,15.63,11/2/2021,216.18,11/2/2021,55.61,11/2/2021,136.4,11/2/2021,42.84,11/2/2021,144.24,2/1/2022,5.56,11/2/2021,93.42,11/2/2021,58.8,11/2/2021,30.01,11/15/2021,61.62,11/2/2021,61.24,
11/3/2021,261.95,11/3/2021,16.23,11/3/2021,217.24,11/3/2021,56.77,11/3/2021,139.25,11/3/2021,44.81,11/3/2021,146.12,2/2/2022,5.29,11/3/2021,105.21,11/3/2021,58.67,11/3/2021,30.21,11/16/2021,62.42,11/3/2021,61.26,
11/4/2021,272.66,11/4/2021,16.23,11/4/2021,218.35,11/4/2021,56.01,11/4/2021,140.49,11/4/2021,47.4,11/4/2021,148.44,2/3/2022,4.96,11/4/2021,104.35,11/4/2021,58.02,11/4/2021,30.91,11/17/2021,59.88,11/4/2021,66.22,
11/5/2021,272.51,11/5/2021,16.87,11/5/2021,226.42,11/5/2021,58.28,11/5/2021,141.71,11/5/2021,47.6,11/5/2021,145.34,2/4/2022,5.3,11/5/2021,106.63,11/5/2021,62.35,11/5/2021,23.09,11/18/2021,57.84,11/5/2021,64.66,
11/8/2021,278.52,11/8/2021,17.16,11/8/2021,226.48,11/8/2021,59.07,11/8/2021,138.56,11/8/2021,46.54,11/8/2021,147.95,2/7/2022,5.2,11/8/2021,105.07,11/8/2021,61.61,11/8/2021,32.43,11/19/2021,60.15,11/8/2021,66.35,
11/9/2021,274.57,11/9/2021,17.59,11/9/2021,227.13,11/9/2021,57.53,11/9/2021,140.21,11/9/2021,46.54,11/9/2021,148.47,2/8/2022,5.46,11/9/2021,106.99,11/9/2021,62,11/9/2021,31.44,11/22/2021,62,11/9/2021,65.77,
11/10/2021,265.75,11/10/2021,17.68,11/10/2021,222.59,11/10/2021,57.12,11/10/2021,137.45,11/10/2021,47.68,11/10/2021,145.18,2/9/2022,5.82,11/10/2021,105.81,11/10/2021,62.05,11/10/2021,30.54,11/23/2021,61,11/10/2021,64.31,
11/11/2021,272.31,11/11/2021,17.74,11/11/2021,221.85,11/11/2021,58.05,11/11/2021,139.73,11/11/2021,47.69,11/11/2021,149.87,2/10/2022,5.38,11/11/2021,105.68,11/11/2021,61.84,11/11/2021,30.48,11/24/2021,58.91,11/11/2021,66.06,
11/12/2021,276.4,11/12/2021,17.37,11/12/2021,225.19,11/12/2021,58.27,11/12/2021,144.94,11/12/2021,48.7,11/12/2021,149.76,2/11/2022,4.95,11/12/2021,106.09,11/12/2021,62.2,11/12/2021,31.3,11/26/2021,58.3,11/12/2021,66.01,
11/15/2021,271.29,11/15/2021,17.12,11/15/2021,224.59,11/15/2021,58.38,11/15/2021,149.3,11/15/2021,48.37,11/15/2021,149.97,2/14/2022,4.75,11/15/2021,106.35,11/15/2021,63.17,11/15/2021,29.93,11/29/2021,60.12,11/15/2021,65.46,
11/16/2021,272.47,11/16/2021,16.65,11/16/2021,225.22,11/16/2021,58,11/16/2021,145.31,11/16/2021,48.43,11/16/2021,153.12,2/15/2022,5.12,11/16/2021,105.37,11/16/2021,61.34,11/16/2021,29.75,11/30/2021,60,11/16/2021,63.92,
11/17/2021,273.39,11/17/2021,16.39,11/17/2021,222.92,11/17/2021,58.32,11/17/2021,145.45,11/17/2021,48.35,11/17/2021,152.67,2/16/2022,5.2,11/17/2021,104.98,11/17/2021,62.09,11/17/2021,29.8,12/1/2021,55.36,11/17/2021,64.11,
11/18/2021,274.66,11/18/2021,16.1,11/18/2021,219.78,11/18/2021,58.89,11/18/2021,145.21,11/18/2021,48.67,11/18/2021,153.82,2/17/2022,4.73,11/18/2021,105.08,11/18/2021,62.71,11/18/2021,29.84,12/2/2021,57.91,11/18/2021,63.02,
11/19/2021,281.43,11/19/2021,15.94,11/19/2021,218.52,11/19/2021,59.26,11/19/2021,144.08,11/19/2021,47.81,11/19/2021,154.01,2/18/2022,4.6,11/19/2021,104.05,11/19/2021,59.28,11/19/2021,30.17,12/3/2021,53.81,11/19/2021,62.67,
11/22/2021,283.8,11/22/2021,15.84,11/22/2021,218.97,11/22/2021,59.68,11/22/2021,140.26,11/22/2021,47.55,11/22/2021,151.52,2/22/2022,4.21,11/22/2021,104.19,11/22/2021,58.75,11/22/2021,30.95,12/6/2021,54.84,11/22/2021,67.12,
11/23/2021,275.16,11/23/2021,15.67,11/23/2021,221.45,11/23/2021,59.66,11/23/2021,139.45,11/23/2021,47.9,11/23/2021,150.09,2/23/2022,3.98,11/23/2021,104.91,11/23/2021,59.26,11/23/2021,30.02,12/7/2021,58.77,11/23/2021,66.59,
11/24/2021,274.48,11/24/2021,15.43,11/24/2021,218.85,11/24/2021,58.34,11/24/2021,137.4,11/24/2021,47.57,11/24/2021,151.55,2/24/2022,4.5,11/24/2021,104.12,11/24/2021,58.97,11/24/2021,30.74,12/8/2021,62.1,11/24/2021,65.68,
11/26/2021,266.85,11/26/2021,15.12,11/26/2021,213.95,11/26/2021,55.83,11/26/2021,132.88,11/26/2021,46.83,11/26/2021,149.01,2/25/2022,4.46,11/26/2021,102.64,11/26/2021,53.24,11/26/2021,29.46,12/9/2021,59.33,11/26/2021,64.47,
11/29/2021,275.89,11/29/2021,15.09,11/29/2021,215.53,11/29/2021,54.39,11/29/2021,137.99,11/29/2021,46.59,11/29/2021,154.75,2/28/2022,5.19,11/29/2021,103.54,11/29/2021,53.03,11/29/2021,31.31,12/10/2021,58.61,11/29/2021,64.04,
11/30/2021,266.49,11/30/2021,14.31,11/30/2021,205.07,11/30/2021,52.48,11/30/2021,132.8,11/30/2021,45,11/30/2021,146.08,3/1/2022,5,11/30/2021,100.19,11/30/2021,51.38,11/30/2021,30.29,12/13/2021,57.06,11/30/2021,62.26,
12/1/2021,259.85,12/1/2021,14.22,12/1/2021,202.71,12/1/2021,50.97,12/1/2021,133.66,12/1/2021,44.66,12/1/2021,148.66,3/2/2022,4.99,12/1/2021,100.17,12/1/2021,49.04,12/1/2021,28.5,12/14/2021,54.26,12/1/2021,60.77,
12/2/2021,261.39,12/2/2021,14.61,12/2/2021,209.18,12/2/2021,53.48,12/2/2021,136.53,12/2/2021,46.19,12/2/2021,153.25,3/3/2022,4.89,12/2/2021,103.53,12/2/2021,51.46,12/2/2021,28.88,12/15/2021,54.16,12/2/2021,60.25,
12/3/2021,251.47,12/3/2021,14.84,12/3/2021,205.66,12/3/2021,55.46,12/3/2021,136.65,12/3/2021,46.04,12/3/2021,148.04,3/4/2022,4.63,12/3/2021,103.69,12/3/2021,50.07,12/3/2021,27.85,12/16/2021,53.86,12/3/2021,57.57,
12/6/2021,248.54,12/6/2021,14.96,12/6/2021,211.01,12/6/2021,56,12/6/2021,141.18,12/6/2021,47.1,12/6/2021,145.29,3/7/2022,4.45,12/6/2021,105.56,12/6/2021,52.72,12/6/2021,27.2,12/17/2021,53.46,12/6/2021,56.38,
12/7/2021,259.53,12/7/2021,15.08,12/7/2021,215.21,12/7/2021,56.06,12/7/2021,148.63,12/7/2021,47.75,12/7/2021,153.2,3/8/2022,4.98,12/7/2021,107.1,12/7/2021,52.53,12/7/2021,27.2,12/20/2021,51.16,12/7/2021,58.26,
12/8/2021,264.64,12/8/2021,15.31,12/8/2021,215.51,12/8/2021,56.4,12/8/2021,148.94,12/8/2021,48.11,12/8/2021,152.96,3/9/2022,4.91,12/8/2021,108.77,12/8/2021,53.2,12/8/2021,28.62,12/21/2021,53.28,12/8/2021,58.79,
12/9/2021,257.47,12/9/2021,15.13,12/9/2021,211.55,12/9/2021,55.8,12/9/2021,145.68,12/9/2021,48.03,12/9/2021,146.65,3/10/2022,4.78,12/9/2021,107.44,12/9/2021,52.12,12/9/2021,26.73,12/22/2021,52.53,12/9/2021,57.36,
12/10/2021,262.87,12/10/2021,15.03,12/10/2021,212.63,12/10/2021,56.15,12/10/2021,148.93,12/10/2021,47.96,12/10/2021,146.89,3/11/2022,4.61,12/10/2021,108.17,12/10/2021,51.79,12/10/2021,27.37,12/23/2021,52.82,12/10/2021,57.51,
12/13/2021,248.8,12/13/2021,14.98,12/13/2021,210.63,12/13/2021,54.78,12/13/2021,144.99,12/13/2021,46.63,12/13/2021,142.28,3/14/2022,4.27,12/13/2021,105.03,12/13/2021,50.39,12/13/2021,27.02,12/27/2021,54.64,12/13/2021,55.73,
12/14/2021,243.83,12/14/2021,14.86,12/14/2021,208.32,12/14/2021,55.08,12/14/2021,145.97,12/14/2021,46.31,12/14/2021,143.22,,,12/14/2021,104.61,12/14/2021,49.36,12/14/2021,25.37,12/28/2021,51.81,12/14/2021,54.15,
12/15/2021,239.79,12/15/2021,15.13,12/15/2021,210.87,12/15/2021,55.68,12/15/2021,195.5,12/15/2021,46.09,12/15/2021,142.54,,,12/15/2021,105.7,12/15/2021,49.25,12/15/2021,25.52,12/29/2021,50.86,12/15/2021,55.26,
12/16/2021,230.92,12/16/2021,15.08,12/16/2021,210.87,12/16/2021,54.99,12/16/2021,186.31,12/16/2021,46.98,12/16/2021,133.43,,,12/16/2021,104.97,12/16/2021,47.83,12/16/2021,24.11,12/30/2021,53.54,12/16/2021,56.4,
12/17/2021,229.87,12/17/2021,14.97,12/17/2021,206.89,12/17/2021,53.76,12/17/2021,187.05,12/17/2021,46.08,12/17/2021,132.96,,,12/17/2021,103.98,12/17/2021,48.48,12/17/2021,23.59,12/31/2021,52.46,12/17/2021,55.91,
12/20/2021,218.13,12/20/2021,14.66,12/20/2021,202.38,12/20/2021,51.91,12/20/2021,184.85,12/20/2021,44.76,12/20/2021,129.84,,,12/20/2021,102.24,12/20/2021,47.97,12/20/2021,22.18,1/3/2022,54.18,12/20/2021,47.38,
12/21/2021,224.15,12/21/2021,15.22,12/21/2021,208.24,12/21/2021,53.5,12/21/2021,186.42,12/21/2021,45.82,12/21/2021,132.96,,,12/21/2021,105.78,12/21/2021,50.75,12/21/2021,23.79,1/4/2022,56,12/21/2021,49.15,
12/22/2021,225.23,12/22/2021,15.35,12/22/2021,207.15,12/22/2021,54.07,12/22/2021,187.49,12/22/2021,45.93,12/22/2021,133.47,,,12/22/2021,107.5,12/22/2021,50.6,12/22/2021,24.24,1/5/2022,51.64,12/22/2021,49.41,
12/23/2021,227.9,12/23/2021,15.35,12/23/2021,208.47,12/23/2021,54.58,12/23/2021,189.98,12/23/2021,46.44,12/23/2021,136.78,,,12/23/2021,109.12,12/23/2021,51.38,12/23/2021,24.99,1/6/2022,52.04,12/23/2021,50.13,
12/27/2021,233.1,12/27/2021,15.83,12/27/2021,212.5,12/27/2021,55.56,12/27/2021,193.88,12/27/2021,47.01,12/27/2021,140.94,,,12/27/2021,108.95,12/27/2021,52,12/27/2021,25.78,1/7/2022,50.67,12/27/2021,51.31,
12/28/2021,232.8,12/28/2021,15.96,12/28/2021,214.79,12/28/2021,55.58,12/28/2021,193.78,12/28/2021,47.38,12/28/2021,139.51,,,12/28/2021,109.57,12/28/2021,51.94,12/28/2021,24.98,1/10/2022,52.06,12/28/2021,51.28,
12/29/2021,232.53,12/29/2021,16.24,12/29/2021,217.11,12/29/2021,55.94,12/29/2021,192,12/29/2021,47.35,12/29/2021,138.9,,,12/29/2021,109.4,12/29/2021,52.03,12/29/2021,24.84,1/11/2022,54.39,12/29/2021,51.23,
12/30/2021,234.35,12/30/2021,16.22,12/30/2021,215.28,12/30/2021,55.5,12/30/2021,190.57,12/30/2021,47.12,12/30/2021,138.24,,,12/30/2021,109.39,12/30/2021,51.89,12/30/2021,24.77,1/12/2022,53.99,12/30/2021,51.8,
12/31/2021,233.77,12/31/2021,16.39,12/31/2021,216.57,12/31/2021,56.2,12/31/2021,191.69,12/31/2021,47.28,12/31/2021,138.58,,,12/31/2021,109.89,12/31/2021,51.8,12/31/2021,24.38,1/13/2022,52.87,12/31/2021,50.43,
1/3/2022,236.67,1/3/2022,16.22,1/3/2022,210.81,1/3/2022,57.1,1/3/2022,191.5,1/3/2022,46.9,1/3/2022,138.39,,,1/3/2022,110.15,1/3/2022,53.75,1/3/2022,25.52,1/14/2022,52.58,1/3/2022,50.73,
1/4/2022,242.58,1/4/2022,16.22,1/4/2022,215.92,1/4/2022,58.47,1/4/2022,191.83,1/4/2022,47.77,1/4/2022,139.22,,,1/4/2022,111.21,1/4/2022,55.27,1/4/2022,26.43,1/18/2022,51.09,1/4/2022,49.1,
1/5/2022,235.64,1/5/2022,16.2,1/5/2022,213.98,1/5/2022,57.98,1/5/2022,189.83,1/5/2022,47.24,1/5/2022,132.09,,,1/5/2022,109,1/5/2022,53.83,1/5/2022,24.2,1/19/2022,51.01,1/5/2022,47.66,
1/6/2022,233.38,1/6/2022,15.97,1/6/2022,214.01,1/6/2022,57.99,1/6/2022,189.99,1/6/2022,47.9,1/6/2022,134.97,,,1/6/2022,107.9,1/6/2022,54.43,1/6/2022,23.73,1/20/2022,50.1,1/6/2022,49.06,
1/7/2022,236.02,1/7/2022,16.02,1/7/2022,213.24,1/7/2022,58.51,1/7/2022,189.46,1/7/2022,48.42,1/7/2022,132.01,,,1/7/2022,108.21,1/7/2022,54.7,1/7/2022,23.8,1/21/2022,46.67,1/7/2022,49.96,
1/10/2022,226.97,1/10/2022,16.07,1/10/2022,207.46,1/10/2022,58.2,1/10/2022,188.94,1/10/2022,47.39,1/10/2022,133.91,,,1/10/2022,107.4,1/10/2022,55.75,1/10/2022,23.48,1/24/2022,44.82,1/10/2022,48.36,
1/11/2022,240.17,1/11/2022,16.21,1/11/2022,211.69,1/11/2022,58.8,1/11/2022,188.22,1/11/2022,48.41,1/11/2022,135.09,,,1/11/2022,109.39,1/11/2022,56.33,1/11/2022,24.73,1/25/2022,44.57,1/11/2022,51.87,
1/12/2022,241.07,1/12/2022,16.21,1/12/2022,212.84,1/12/2022,58.84,1/12/2022,187.92,1/12/2022,48.86,1/12/2022,135.16,,,1/12/2022,111.24,1/12/2022,56,1/12/2022,25.39,1/26/2022,44.83,1/12/2022,55.63,
1/13/2022,235.23,1/13/2022,16.21,1/13/2022,211.51,1/13/2022,59.87,1/13/2022,187.47,1/13/2022,48.9,1/13/2022,131.82,,,1/13/2022,113.49,1/13/2022,56.26,1/13/2022,24.52,1/27/2022,44.56,1/13/2022,55.55,
1/14/2022,233.67,1/14/2022,16.17,1/14/2022,209.08,1/14/2022,61.06,1/14/2022,187.65,1/14/2022,48.6,1/14/2022,133.62,,,1/14/2022,114.1,1/14/2022,57.05,1/14/2022,24.58,1/28/2022,44.28,1/14/2022,56.55,
1/18/2022,226.3,1/18/2022,16.06,1/18/2022,206.87,1/18/2022,60.04,1/18/2022,183.97,1/18/2022,48.14,1/18/2022,127.48,,,1/18/2022,110.71,1/18/2022,56.16,1/18/2022,23.72,1/31/2022,48.38,1/18/2022,56.43,
1/19/2022,219.69,1/19/2022,16.03,1/19/2022,206.25,1/19/2022,58.08,1/19/2022,183.78,1/19/2022,47.22,1/19/2022,127.42,,,1/19/2022,111.05,1/19/2022,54.99,1/19/2022,23.11,2/1/2022,48.91,1/19/2022,57.47,
1/20/2022,217.15,1/20/2022,15.73,1/20/2022,203.06,1/20/2022,56.41,1/20/2022,181.95,1/20/2022,46.54,1/20/2022,123.94,,,1/20/2022,109.29,1/20/2022,54.83,1/20/2022,22.74,2/2/2022,47.85,1/20/2022,55.97,
1/21/2022,212.75,1/21/2022,15.72,1/21/2022,200.76,1/21/2022,55.63,1/21/2022,180,1/21/2022,45.44,1/21/2022,120.23,,,1/21/2022,108.85,1/21/2022,52.49,1/21/2022,21.91,2/3/2022,45.4,1/21/2022,54.61,
1/24/2022,211.92,1/24/2022,15.59,1/24/2022,200.37,1/24/2022,55.82,1/24/2022,180.84,1/24/2022,46.07,1/24/2022,122.85,,,1/24/2022,107.4,1/24/2022,53.14,1/24/2022,22.56,2/4/2022,48.83,1/24/2022,53.29,
1/25/2022,206.01,1/25/2022,15.51,1/25/2022,195.68,1/25/2022,55.5,1/25/2022,176.32,1/25/2022,46.05,1/25/2022,116.24,,,1/25/2022,107.62,1/25/2022,52.58,1/25/2022,21.99,2/7/2022,47.64,1/25/2022,53.49,
1/26/2022,205.62,1/26/2022,14.91,1/26/2022,195.27,1/26/2022,54.7,1/26/2022,176.4,1/26/2022,46.01,1/26/2022,116.44,,,1/26/2022,107.35,1/26/2022,51.37,1/26/2022,21.74,2/8/2022,49.49,1/26/2022,52.09,
1/27/2022,205.43,1/27/2022,15.09,1/27/2022,196.37,1/27/2022,54.25,1/27/2022,173.76,1/27/2022,46.84,1/27/2022,109.73,,,1/27/2022,108.09,1/27/2022,49.3,1/27/2022,21.14,2/9/2022,50.96,1/27/2022,51.58,
1/28/2022,206.23,1/28/2022,15.09,1/28/2022,199.5,1/28/2022,55.62,1/28/2022,174.19,1/28/2022,47.46,1/28/2022,111.49,,,1/28/2022,108.5,1/28/2022,50.25,1/28/2022,21.1,2/10/2022,49.94,1/28/2022,51.19,
1/31/2022,220.74,1/31/2022,15.17,1/31/2022,205.42,1/31/2022,54.99,1/31/2022,180.88,1/31/2022,48.08,1/31/2022,119.84,,,1/31/2022,110.37,1/31/2022,52.17,1/31/2022,23.01,2/11/2022,50.13,1/31/2022,54.15,
2/1/2022,225.2,2/1/2022,15.24,2/1/2022,206.39,2/1/2022,62.19,2/1/2022,185.76,2/1/2022,47.93,2/1/2022,128.44,,,2/1/2022,111.55,2/1/2022,53.58,2/1/2022,23.36,2/14/2022,49.49,2/1/2022,56.71,
2/2/2022,221.49,2/2/2022,15.12,2/2/2022,200.7,2/2/2022,63.5,2/2/2022,185.41,2/2/2022,48.13,2/2/2022,132.55,,,2/2/2022,112.65,2/2/2022,53.41,2/2/2022,22.96,2/15/2022,50.52,2/2/2022,54.71,
2/3/2022,215.06,2/3/2022,14.71,2/3/2022,193.13,2/3/2022,62.13,2/3/2022,182.54,2/3/2022,48.53,2/3/2022,126.11,,,2/3/2022,110.7,2/3/2022,52.36,2/3/2022,22.05,2/16/2022,51.96,2/3/2022,52.73,
2/4/2022,216.02,2/4/2022,14.66,2/4/2022,189.31,2/4/2022,62.45,2/4/2022,183.36,2/4/2022,50.25,2/4/2022,128.56,,,2/4/2022,110.23,2/4/2022,52.47,2/4/2022,22.25,2/17/2022,50.35,2/4/2022,53.27,
2/7/2022,219.78,2/7/2022,14.61,2/7/2022,181.47,2/7/2022,63.81,2/7/2022,182.94,2/7/2022,49.55,2/7/2022,127.44,,,2/7/2022,108.22,2/7/2022,53.96,2/7/2022,22.72,2/18/2022,48.69,2/7/2022,55.6,
2/8/2022,226.69,2/8/2022,15.03,2/8/2022,184.34,2/8/2022,68.22,2/8/2022,184.51,2/8/2022,50.37,2/8/2022,130,,,2/8/2022,111.18,2/8/2022,53.83,2/8/2022,23.62,2/22/2022,46.82,2/8/2022,56.63,
2/9/2022,236.43,2/9/2022,15.03,2/9/2022,188.83,2/9/2022,69.26,2/9/2022,186.39,2/9/2022,51.54,2/9/2022,133.59,,,2/9/2022,117.38,2/9/2022,54.44,2/9/2022,24.49,2/23/2022,46.04,2/9/2022,58.82,
2/10/2022,236.04,2/10/2022,14.81,2/10/2022,186.74,2/10/2022,70.1,2/10/2022,186.38,2/10/2022,50.95,2/10/2022,131.63,,,2/10/2022,117.3,2/10/2022,54.7,2/10/2022,24.03,2/24/2022,49.53,2/10/2022,62.64,
2/11/2022,230.89,2/11/2022,14.86,2/11/2022,183.49,2/11/2022,69.41,2/11/2022,182.02,2/11/2022,51.05,2/11/2022,124.48,,,2/11/2022,117.87,2/11/2022,53.94,2/11/2022,22.99,2/25/2022,52.05,2/11/2022,64.45,
2/14/2022,227.68,2/14/2022,14.9,2/14/2022,181.78,2/14/2022,69.72,2/14/2022,183.2,2/14/2022,50.9,2/14/2022,126.04,,,2/14/2022,115.75,2/14/2022,54.05,2/14/2022,22.86,2/28/2022,52.55,2/14/2022,64.34,
