Date,Close
5/28/2021,9.9
6/1/2021,9.89
6/2/2021,9.89
6/3/2021,9.87
6/4/2021,9.88
6/7/2021,9.9
6/8/2021,9.91
6/9/2021,9.93
6/10/2021,9.91
6/11/2021,9.92
6/14/2021,9.9
6/15/2021,9.91
6/16/2021,9.93
6/17/2021,9.91
6/18/2021,9.93
6/21/2021,9.88
6/22/2021,9.89
6/23/2021,9.92
6/24/2021,9.91
6/25/2021,9.93
6/28/2021,9.9
6/29/2021,9.92
6/30/2021,9.9
7/1/2021,9.91
7/2/2021,9.9
7/6/2021,9.9
7/7/2021,9.9
7/8/2021,9.89
7/9/2021,9.88
7/12/2021,9.88
7/13/2021,9.91
7/14/2021,9.91
7/15/2021,9.92
7/16/2021,9.96
7/19/2021,9.89
7/20/2021,9.96
7/21/2021,9.9
7/22/2021,9.9
7/23/2021,9.92
7/26/2021,9.92
7/27/2021,9.9
7/28/2021,9.92
7/29/2021,9.95
7/30/2021,9.95
8/2/2021,9.94
8/3/2021,9.93
8/4/2021,9.94
8/5/2021,9.95
8/6/2021,9.95
8/9/2021,9.94
8/10/2021,9.93
8/11/2021,9.97
8/12/2021,9.92
8/13/2021,9.94
8/16/2021,9.95
8/17/2021,9.9
8/18/2021,9.93
8/19/2021,9.89
8/20/2021,9.9
8/23/2021,9.88
8/24/2021,9.9
8/25/2021,9.9
8/26/2021,9.93
8/27/2021,9.93
8/30/2021,9.91
8/31/2021,9.92
9/1/2021,9.93
9/2/2021,9.93
9/3/2021,9.94
9/7/2021,9.95
9/8/2021,9.94
9/9/2021,9.96
9/10/2021,9.95
9/13/2021,9.97
9/14/2021,9.96
9/15/2021,9.97
9/16/2021,9.99
9/17/2021,9.99
9/20/2021,9.99
9/21/2021,9.98
9/22/2021,9.98
9/23/2021,9.99
9/24/2021,9.99
9/27/2021,9.99
9/28/2021,9.99
9/29/2021,9.99
9/30/2021,9.97
10/1/2021,9.94
10/4/2021,8.92
10/5/2021,8.94
10/6/2021,7.51
10/7/2021,7.64
10/8/2021,8.21
10/11/2021,10.42
10/12/2021,23.8
10/13/2021,19.07
10/14/2021,16.94
10/15/2021,17.41
10/18/2021,18.66
10/19/2021,17.16
10/20/2021,15.78
10/21/2021,15.94
10/22/2021,16.69
10/25/2021,15.4
10/26/2021,17
10/27/2021,16.58
10/28/2021,16.38
10/29/2021,18
11/1/2021,18.75
11/2/2021,18.26
11/3/2021,17.41
11/4/2021,17.61
11/5/2021,18.75
11/8/2021,16.93
11/9/2021,16.8
11/10/2021,16.83
11/11/2021,15.02
11/12/2021,15.15
11/15/2021,15.26
11/16/2021,14.98
11/17/2021,15.14
11/18/2021,14.97
11/19/2021,15.11
11/22/2021,15.1
11/23/2021,14.91
11/24/2021,15.35
11/26/2021,15.96
11/29/2021,16.45
11/30/2021,15.95
12/1/2021,15.61
12/2/2021,15.81
12/3/2021,16.07
12/6/2021,13.84
12/7/2021,13.93
12/8/2021,14.41
12/9/2021,14.5
12/10/2021,14.53
12/13/2021,14.69
12/14/2021,13.87
12/15/2021,13.16
12/16/2021,12.3
12/17/2021,11.61
12/20/2021,11.4
12/21/2021,12.36
12/22/2021,12.67
12/23/2021,13.5
12/27/2021,13.08
12/28/2021,12.85
12/29/2021,12.18
12/30/2021,11.64
12/31/2021,11.44
1/3/2022,11.5
1/4/2022,11.31
1/5/2022,10.6
1/6/2022,10.03
1/7/2022,9.55
1/10/2022,9.15
1/11/2022,9.27
1/12/2022,9.04
1/13/2022,8.6
1/14/2022,8
1/18/2022,7.65
1/19/2022,7.28
1/20/2022,6.91
1/21/2022,6.62
1/24/2022,6.02
1/25/2022,5.88
1/26/2022,5.51
1/27/2022,5.01
1/28/2022,5.06
1/31/2022,5.45
2/1/2022,5.56
2/2/2022,5.29
2/3/2022,4.96
2/4/2022,5.3
2/7/2022,5.2
2/8/2022,5.46
2/9/2022,5.82
2/10/2022,5.38
2/11/2022,4.95
2/14/2022,4.75
2/15/2022,5.12
2/16/2022,5.2
2/17/2022,4.73
2/18/2022,4.6
2/22/2022,4.21
2/23/2022,3.98
2/24/2022,4.5
2/25/2022,4.46
2/28/2022,5.19
3/1/2022,5
3/2/2022,4.99
3/3/2022,4.89
3/4/2022,4.63
3/7/2022,4.45
3/8/2022,4.98
3/9/2022,4.91
3/10/2022,4.78
3/11/2022,4.61
3/14/2022,4.27
