Date,Close
8/27/2021,93.07
8/30/2021,93.32
8/31/2021,93.63
9/1/2021,94.39
9/2/2021,96.66
9/3/2021,95.28
9/7/2021,95.65
9/8/2021,96.95
9/9/2021,97.5
9/10/2021,98.12
9/13/2021,98.52
9/14/2021,96.85
9/15/2021,97.77
9/16/2021,97.37
9/17/2021,95.19
9/20/2021,94.52
9/21/2021,93.31
9/22/2021,94.04
9/23/2021,94.49
9/24/2021,94.14
9/27/2021,95.44
9/28/2021,93.9
9/29/2021,93.24
9/30/2021,91.56
10/1/2021,92.25
10/4/2021,90.88
10/5/2021,92.77
10/6/2021,89.59
10/7/2021,89.87
10/8/2021,89.07
10/11/2021,88.25
10/12/2021,87.81
10/13/2021,88.4
10/14/2021,91.53
10/15/2021,92.45
10/18/2021,92.05
10/19/2021,92.18
10/20/2021,92.93
10/21/2021,93.64
10/22/2021,92.97
10/25/2021,93.24
10/26/2021,92.7
10/27/2021,91.59
10/28/2021,92.82
10/29/2021,91.01
11/1/2021,93.47
11/2/2021,93.42
11/3/2021,105.21
11/4/2021,104.35
11/5/2021,106.63
11/8/2021,105.07
11/9/2021,106.99
11/10/2021,105.81
11/11/2021,105.68
11/12/2021,106.09
11/15/2021,106.35
11/16/2021,105.37
11/17/2021,104.98
11/18/2021,105.08
11/19/2021,104.05
11/22/2021,104.19
11/23/2021,104.91
11/24/2021,104.12
11/26/2021,102.64
11/29/2021,103.54
11/30/2021,100.19
12/1/2021,100.17
12/2/2021,103.53
12/3/2021,103.69
12/6/2021,105.56
12/7/2021,107.1
12/8/2021,108.77
12/9/2021,107.44
12/10/2021,108.17
12/13/2021,105.03
12/14/2021,104.61
12/15/2021,105.7
12/16/2021,104.97
12/17/2021,103.98
12/20/2021,102.24
12/21/2021,105.78
12/22/2021,107.5
12/23/2021,109.12
12/27/2021,108.95
12/28/2021,109.57
12/29/2021,109.4
12/30/2021,109.39
12/31/2021,109.89
1/3/2022,110.15
1/4/2022,111.21
1/5/2022,109
1/6/2022,107.9
1/7/2022,108.21
1/10/2022,107.4
1/11/2022,109.39
1/12/2022,111.24
1/13/2022,113.49
1/14/2022,114.1
1/18/2022,110.71
1/19/2022,111.05
1/20/2022,109.29
1/21/2022,108.85
1/24/2022,107.4
1/25/2022,107.62
1/26/2022,107.35
1/27/2022,108.09
1/28/2022,108.5
1/31/2022,110.37
2/1/2022,111.55
2/2/2022,112.65
2/3/2022,110.7
2/4/2022,110.23
2/7/2022,108.22
2/8/2022,111.18
2/9/2022,117.38
2/10/2022,117.3
2/11/2022,117.87
2/14/2022,115.75
2/15/2022,117.78
2/16/2022,119.59
2/17/2022,118.11
2/18/2022,116.89
2/22/2022,116.16
2/23/2022,114.69
2/24/2022,114.9
2/25/2022,117.97
2/28/2022,117.25
3/1/2022,116.09
3/2/2022,119.56
3/3/2022,120.65
3/4/2022,121.28
3/7/2022,118.91
3/8/2022,117.46
3/9/2022,120
3/10/2022,124.42
3/11/2022,123.27
3/14/2022,126.01
